smiles,mmp
Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C,1.0
CCCCCCCCCOC(=O)C,0.0
CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(=O)O,0.0
CCOc1ccccc1OCC,0.0
ClC(=O)c1cc(cc(c1)C(=O)Cl)C(=O)Cl,0.0
Cc1cc(c(O)c(c1)C(C)(C)C)n2nc3ccc(Cl)cc3n2,0.0
COc1cc(CC(C)N)c(OC)cc1Br,0.0
CCc1ccccc1O,0.0
CC1CN(NC1=O)c2ccccc2,0.0
OP(=O)c1ccccc1,0.0
C[C@@H](Cc1ccccc1)NC(=O)NS(=O)(=O)c2ccc(C)cc2,0.0
[O-]S(=O)(=O)SSS(=O)(=O)[O-],0.0
NC(=N)n1cccn1,0.0
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]3CCC(=O)N3)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N,0.0
c1ccc2cc3c(ccc4ccccc34)cc2c1,1.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0
FC(F)C(F)(F)Oc1c(Cl)cc(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl,1.0
CCCBr,0.0
OC1CCCCC1c2ccccc2,0.0
COCCOCCOCCOCCOCCO,0.0
OP(=O)([O-])C(Cl)(Cl)P(=O)(O)[O-],0.0
CCCCCC(=Cc1ccccc1)C=O,0.0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])C[n+]3ccn4ncccc34)/c5nsc(N)n5,0.0
CN(C)CCCSc1ccccc1NC(=O)\C=C\c2ccccc2,0.0
CCCCCCCCCCCCCCCC(=O)OCC,0.0
O=C1O[C@@]23C[C@@H](C=CC2=C1)N4CCCC[C@H]34,0.0
CCCOCC(C)OCC(C)O,0.0
Nc1ccc(Cl)cc1N,1.0
CC1CC(CC2CCC(N)C(C)C2)CCC1N,0.0
CC[C@@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.0
CSCCC(N)C(=O)O,0.0
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCC(O)CO,0.0
CC\C(=N/OC\C=C\Cl)\C1=C(O)CC(CC1=O)C2CCOCC2,0.0
CC(C)NCC(O)COc1cc(C)c(OC(=O)C)c(C)c1C,0.0
COc1cc(cc(OC)c1OP(=O)(O)O)[C@H]2[C@@H]3C(COC3=O)C(O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,0.0
Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,0.0
Cc1ccc(N)cc1S(=O)(=O)O,0.0
CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C,0.0
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,1.0
CC(C)(C)NCCO,0.0
CCCCCCCCCOS(=O)(=O)[O-],0.0
OC(=O)Cc1ccccc1,0.0
COc1ccccc1OCC(O)CN2CCN(CC(=O)Nc3c(C)cccc3C)CC2,0.0
CC(C)(c1ccc(Oc2ccc3C(=O)OC(=O)c3c2)cc1)c4ccc(Oc5ccc6C(=O)OC(=O)c6c5)cc4,0.0
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,0.0
CCCCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,1.0
CNC[C@H](O)c1ccc(O)c(O)c1,0.0
Cc1ccc(cc1C)N(=O)=O,0.0
C[C@H]1CNCCc2ccc(Cl)cc12,0.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],0.0
CC(=O)Nc1cccc(O)c1,0.0
COCCCOCCCOC,0.0
CCN(=O)=O,0.0
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,0.0
Clc1ccc2Sc3ccccc3N(CCCN4CCC5(CC4)NC(=O)CS5)c2c1,1.0
NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N,0.0
[O-]C(=O)CCCOc1ccc(Cl)cc1Cl,0.0
COCC(C)OC(=O)C,0.0
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,1.0
CCCC[n+]1ccccc1C,0.0
CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1.0
Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,0.0
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,1.0
CO[C@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)[C@H]3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C,0.0
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,1.0
Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1,0.0
CCCCCCCCCCCC(=O)N(CC)CC,0.0
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0.0
CC(=O)CC(C1=C([O-])c2ccccc2OC1=O)c3ccccc3,1.0
CC12CCC(CC1)C(C)(C)O2,0.0
CCC[N+]1(C)CCCCC1,0.0
CSC(=O)c1cccc2nnsc12,0.0
O=C(Nc1ncc(s1)N(=O)=O)c2cccs2,1.0
OC(=O)CCc1ccccc1,0.0
CCCCCNC(=N)N\N=C\c1c[nH]c2ccc(OC)cc12,0.0
[O-]S(=O)(=O)Oc1ccc(cc1)C(c2ccc(OS(=O)(=O)[O-])cc2)c3ccccn3,0.0
OCc1ccccc1O,0.0
CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,0.0
COc1cc(CC=C)cc2OCOc12,0.0
Cc1cc(N)n(n1)c2ccccc2,0.0
N[C@H](CCC(=O)O)C(=O)O,0.0
Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(c2)C(C)(C)C)cc(c1O)C(C)(C)C,1.0
CC(C)OC(=O)N[C@@H](C(C)C)C(=O)NC(C)c1ccc(C)cc1,0.0
CC(=CC(C)(C)C)C,0.0
CN(C)c1ccc(cc1)C(=N)c2ccc(cc2)N(C)C,1.0
CCNC1(CCCCC1=O)c2cccs2,0.0
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.0
CN1CCOCC1,0.0
CCCC(=O)C(CC)Sc1ccoc1C,0.0
Clc1ccc(cn1)C(Cl)(Cl)Cl,0.0
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,1.0
Cc1cc(C)c(cc1C)N=Nc2c(O)c(cc3cc(ccc23)S(=O)(=O)[O-])S(=O)(=O)[O-],0.0
FC(C(F)(F)F)C(F)(F)Oc1cc(Cl)c(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl,1.0
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N,0.0
[N-]=[N+]=[N-],0.0
COc1ccccc1N(=O)=O,0.0
CCOC(=O)CC(=O)OCC,0.0
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(=O)O,0.0
OC(=O)c1cc(Cl)ccc1Cl,0.0
Cc1cc(Nc2ccc(O)cc2)ccc1N,1.0
OC(=O)Cc1ccc(Cl)cc1Cl,0.0
C1Cc2ccccc2CN1,0.0
CC(=O)Nc1ccc(C)cc1C,0.0
CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,0.0
CCCCCCCCS(=O)(=O)[O-],0.0
CC(N)Cc1ccc2OCOc2c1,0.0
CC(C)C(=O)O,0.0
FC(F)OC(F)(F)C(F)Cl,0.0
C[C@H](\C=C\[C@@H](O)C1CC1)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C,1.0
C(OCC1CO1)C2CCC(COCC3CO3)CC2,0.0
CC(O)CNCC(C)O,0.0
COc1cc(NC(C)CCCN)c2ncccc2c1,0.0
OC(C(O)C(=O)[O-])C(=O)[O-],0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
CCCCCCOC(=O)CCCCC,0.0
C(Cc1ccccc1)Cc2ccccn2,0.0
CN(C)CCOC(=O)C(=C)C,0.0
Clc1ccc(Cl)c(Cl)c1Cl,0.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@@H](O)[C@]1(C)O,0.0
CC[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3,0.0
[O-]S(=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1,0.0
CCCCCCCCOC(=O)C=C,0.0
CCC(C)(CCC(C)C)C(=O)[O-],0.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@]34C)[C@@H]1CCC2=O,0.0
NC1=NC(=O)C2=C(NCC(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])N2C=O)N1,0.0
CCCCCc1ccc(N)cc1,0.0
CO,0.0
ClCc1ccc(cc1)N(=O)=O,0.0
O=C1OC(=O)C=C1,0.0
Clc1ccccc1c2nnc(nn2)c3ccccc3Cl,0.0
COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,1.0
CC(=O)NC1CCSC1=O,0.0
CCC(Br)(CC)C(=O)NC(=O)N,0.0
CC[C@@]12CCCN3CCc4c([C@H]13)n(C(=O)C2)c5ccccc45,0.0
CC(CCC(=O)O)(c1ccc(O)cc1)c2ccc(O)cc2,0.0
C[C@]12[C@@H](O)C=C[C@@]3(OC1=O)[C@@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(=O)O,0.0
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,0.0
CCOCCOCCOC(=O)C,0.0
CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(C)C1,0.0
CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,0.0
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1,0.0
Nc1nc(cs1)c2ccc(cc2)N(=O)=O,1.0
COc1cc(OC)c(C=O)cc1OC,0.0
COS(=O)(=O)[O-],0.0
CCc1ccc(O)c(c1)C(C)(C)C,1.0
OCc1ccccc1,0.0
CCCC(CCC)C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C,0.0
CCCCCCCOC(=O)c1ccc(O)cc1,1.0
CC(=O)Nc1ccc(N)cc1,0.0
COCC(C)N,0.0
OC(=O)CCNC(=O)c1ccccc1,0.0
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0.0
CN[C@@]1(CCCCC1=O)c2ccccc2Cl,0.0
CN1C(=O)N(C)c2ncn(C)c2C1=O,0.0
Nc1cc(ccc1O)S(=O)(=O)O,0.0
CCCCCCCCCCCC,0.0
COc1ccc2C(=O)C(=C(Oc2c1CN(C)C)c3ccccc3)C,0.0
CCOP(=O)([O-])OCC,0.0
OC(=O)C(Br)Br,0.0
CC[C@H](C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](CC=C(C)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)C=CC=C6CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2)C=C[C@@H]1C,1.0
Cc1ccc(C)c(c1)N(=O)=O,0.0
CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c2cccc3cccnc23)c4ccccc4,1.0
CCc1ccc(cc1)C(=O)C(C)CN2CCCCC2,0.0
OCCCCOC=C,0.0
Nc1nccs1,0.0
Nc1ccc(cc1)S(=O)(=O)NCc2ccccc2,0.0
OC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1N(=O)=O,0.0
CCOC(=O)CCc1ccccc1,0.0
Nc1cccc(Cl)c1,0.0
CC\C=C/CCOC(=O)CC,0.0
Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,0.0
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)c(Oc3ncc(cc3Cl)C(F)(F)F)c2,1.0
CC(=CCl)C,0.0
O=C1NSc2ccccc12,1.0
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c2ccccc2)COC(=O)c3ccccc3)c4ccccc4,1.0
Nc1ccc(Sc2ccc(N)cc2)cc1,0.0
Clc1cccc(SC2CCNCC2)n1,0.0
CCCSC(=O)Cl,0.0
ClCBr,0.0
CC(C)CCOC(=O)c1ccccc1,0.0
C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@]2(O)C[C@H](O)[C@H](C(C[C@@H](O[C@H]3O[C@@H](C)[C@H](O)[C@@H](N)[C@H]3O)C=CC=CC=CC=CCCC=CC=C[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O,0.0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.0
OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,1.0
CC(=O)N[C@@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO,0.0
C[C@H](N)C(=O)c1ccccc1,0.0
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn2cncn2,1.0
C1C=CC=C1,0.0
CCOC(=O)Cl,0.0
Cc1ccc(N)cc1N(=O)=O,0.0
CC(CCO)CCc1ccccc1,0.0
Nc1ccc(N)c2ccccc12,1.0
N[C@@H](Cc1c[nH]cn1)C(=O)O,0.0
C(CCOCC1CO1)COCC2CO2,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,0.0
Nc1ccc(cc1)S(=O)(=O)Nc2ccc(Cl)nn2,0.0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.0
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.0
ClS(=O)(=O)c1ccccc1,0.0
OC(=O)C\C(=C/C(=O)O)\C(=O)O,0.0
Cc1cccc(O)c1N,0.0
COc1ccc2CC3N(CCc4cc5OCOc5cc34)Cc2c1OC,1.0
CCCC(=O)Cl,0.0
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0.0
CC(C)(C)CC(C)(C)c1cc(Cc2cc(cc(c2O)n3nc4ccccc4n3)C(C)(C)CC(C)(C)C)c(O)c(c1)n5nc6ccccc6n5,0.0
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,0.0
CNC(C)Cc1ccc2OCOc2c1,0.0
CCC(C)OC(=O)N1CCCCC1CCO,0.0
CC(=O)Nc1ccc(cc1)C(=O)O,0.0
CCCCCCCCCCCCOC(=O)C,0.0
COC(=O)c1ccccc1,0.0
CC(=CCCC(=C\C=N\O)C)C,0.0
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0.0
CCCCC(C)C(=O)O,0.0
O=C1CCc2ccccc2O1,0.0
OC[C@@H](O)[C@H]1OC(=O)C(=C1[O-])O,0.0
CN(C)Cc1ccccc1,0.0
CCCCCCC(=Cc1ccccc1)C=O,0.0
CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2,0.0
CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(Cc2cnc(C)nc2N)C=O,0.0
CC(=C)C1CCC(=CC1)C,0.0
CC(C)NC(=O)c1ccccc1N,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@H]34)[C@@H]1CC[C@@H]2OC(=O)CCC5CCCC5,0.0
CC(C)(C)c1ccc(C=O)cc1,0.0
COC(=O)c1cncn1C(C)c2ccccc2,0.0
OC(=O)C(Br)CBr,0.0
CC(=O)c1ccc2ccccc2c1,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0.0
NC(=N)NCc1cccc(I)c1,0.0
CCCCCCCCCC(CC)c1ccc(cc1)S(=O)(=O)[O-],0.0
CN1CCN=C(c2ccccc2)c3cc(Cl)ccc13,0.0
CCOC(=O)Cc1ccc(cc1)c2ccccc2,0.0
CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12,0.0
CC(=C)C(=O)OCCOCCOC(=O)C(=C)C,0.0
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4,1.0
COC(=O)CSc1cc(\N=C\2/SC(=O)N3CCCCN23)c(F)cc1Cl,0.0
COC(=O)C(Cl)C(=O)OC,0.0
S=C1Nc2ccccc2N1,0.0
CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,0.0
CCN(CC)CCOC(=O)c1cccnc1,0.0
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,0.0
O=CNNC=O,0.0
OCCOC(=O)c1ccccc1O,0.0
O[C@@H](COc1cccc(c1)C(F)(F)F)\C=C\[C@H]2[C@H](O)C[C@H](O)[C@@H]2C\C=C/CCCC(=O)O,0.0
Cc1ccncc1,0.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@H]2O,1.0
NC(=S)Nc1cccc2ccccc12,0.0
CCC[N+]1(C)CCCC1,0.0
CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,0.0
Cc1ncc(COP(=O)(O)O)c(CN)c1O,0.0
CCOCCOCCOC(=O)C=C,0.0
COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,0.0
CCOc1ccc(cc1)N=Nc2ccc(N)cc2N,1.0
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn3cncn3,1.0
Nc1ncnc(Nc2ccc(Cl)cc2)n1,0.0
CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(CC1)C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c3ccccc3OC)OC,0.0
NC(=S)N,0.0
OCCO,0.0
[O-]C(=O)[O-],0.0
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1.0
Fc1ccc(C=O)cc1,0.0
CCSC(=O)N(CC)CC,0.0
CCCN(CCC)C(=O)SCC,0.0
CC(=O)c1sc(C)nc1C,0.0
C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc3ccc4OCOc4c3)c(F)c1)C(=O)O,0.0
CC1(C)[C@H](\C=C(/Cl)\C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,1.0
Oc1ccccc1Cl,0.0
CCC(=O)C,0.0
Clc1cccc(Cl)c1Cl,0.0
Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,1.0
CC\C(=C/C(=N\O)/C(=O)N)\C(C)N(=O)=O,0.0
CC1=Nc2ccccc2C1(C)C,0.0
OCc1oc(C=O)cc1,0.0
CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc2ccccc2,0.0
C(Nc1ncnc2c1ncn2C3CCCCO3)c4ccccc4,0.0
Cc1cc(C)c(C)c(O)c1,1.0
CC(=O)c1ccc(OCC(=O)N2CCCCC2)cc1,0.0
Cc1cccc(C)c1Nc2ncccc2C(=O)O,1.0
Cc1[nH]cnc1CN2CCc3c(C2=O)c4ccccc4n3C,0.0
CCOCCn1c(nc2ccccc12)N3CCCN(C)CC3,0.0
O=C(OOC(=O)c1ccccc1)c2ccccc2,0.0
Cc1ccc(Cl)c(O)c1,0.0
CCC(=O)c1ccc(Cl)cc1,0.0
Oc1cc(Cl)cc(Cl)c1,1.0
CC1(CCCCC1)C(=O)Nc2ccc(O)c(Cl)c2Cl,1.0
OC\C=C/1\C[N@+]2(CC=C)CC[C@@]34[C@@H]2C[C@@H]1C5=CN6[C@H]7C(=CN([C@H]35)c8ccccc48)[C@H]9C[C@H]%10[C@@]7(CC[N@@+]%10(CC=C)C/C/9=C/CO)c%11ccccc6%11,0.0
Nc1nc(N)c(s1)c2ccccc2,0.0
CCCCC(CC)CON(=O)=O,0.0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.0
COc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,1.0
C[C@@H]([C@H](O)c1ccccc1)N(C)C,0.0
Cc1cc(O)ccc1O,0.0
COC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(=O)O,0.0
C1CN(CCN1)c2cccc3OCCOc23,0.0
Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=O)Nc4ccccc4C3=O)CC2,0.0
CCCCOCNC(=O)C=C,0.0
CCOP(OCC)OCC,0.0
OP(=O)(O)c1ccccc1,0.0
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0.0
CCCCCOC(=O)C,0.0
NC(=S)C(=S)N,0.0
CC(S)C(C)S,0.0
CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1,0.0
Oc1ccc(NC(=O)c2ccccc2O)cc1,1.0
O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,0.0
C[C@H]1C[C@@H](O)CC(C)(C)C1,0.0
CC(c1ccc(O)cc1)(c2ccc(O)cc2)c3ccc(O)cc3,1.0
CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C,0.0
CCCCCCOC(=O)C,0.0
CN(C)c1ccccc1,0.0
ClCCNC(=O)N(CCCl)N=O,0.0
Nc1ccc(Cc2ccc(N)cc2)cc1,0.0
ClC(=O)c1cccc(c1)C(=O)Cl,0.0
Fc1ccccc1C2=N[C@@H](NC(=O)c3cc4ccccc4[nH]3)C(=O)N5CCc6cccc2c56,1.0
C[C@@H](C1=C(CCN(C)C)Cc2ccccc12)c3ccccn3,0.0
[C-]#N,0.0
CCCc1c(O)c(ccc1OCCCCc2nnn[nH]2)C(=O)C,1.0
CC(C)Nc1nc(N)nc(Cl)n1,0.0
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C(C)[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO,0.0
CCC(=O)N(C1CCN(CC1)C(C)Cc2cccs2)c3ccccc3,0.0
COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,1.0
OC(=O)CCC=C,0.0
ClCc1cccnc1,0.0
CCCCCCCCCCCCCCCO,0.0
O=N(=O)c1ccc2CCc3cccc1c23,1.0
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,0.0
CCOC(=O)CC(=O)c1ccccc1,0.0
COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,0.0
OC(=O)c1cc(Cl)cc(Cl)c1,0.0
CC(=O)CC(=O)Nc1ccccc1,0.0
OC(=O)c1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,1.0
Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3,0.0
OCC=Cc1ccccc1,0.0
COCCOC,0.0
CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-],0.0
CCOC(=O)c1ccccc1O,0.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,1.0
CCCCCCCCCCCCCCC(CO)\N=C(\O)/CCCCCCCCCCCCCC,0.0
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O,0.0
CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2,0.0
CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,0.0
COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1,0.0
O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,0.0
COC(=O)CCCCCCCC(=O)OC,0.0
CCCCCC(=O)OCC\C=C/CC,0.0
OC(=O)Cc1ccccc1Oc2ccc(Cl)cc2Cl,0.0
CCCOc1ccc2nc(NC(=O)OC)sc2c1,1.0
Clc1ccc(Oc2ccc(cc2)N(=O)=O)c(Cl)c1,1.0
Cc1c[nH]c2ccccc12,0.0
Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(=O)[O-],0.0
[O-]C(=O)c1ccccc1Nc2cc(Cl)ccc2C(=O)[O-],0.0
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](\N=C\N3CCCCCC3)C2=O,0.0
COc1cc2c(oc3ccccc23)cc1N,1.0
COc1cc(CC=C)ccc1OC(=O)Cc2ccccc2,0.0
CC1=C(C=O)C(C)(C)CCC1,0.0
ONC(=O)CCCCCCC(=O)Nc1ccccc1,0.0
CC1(C)S[C@@H]2[C@H](\N=C\N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,0.0
CCOP(=S)(CC)Sc1ccccc1,0.0
Oc1ccc(O)c(c1)S(=O)(=O)O,0.0
FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3,1.0
CC(=CCC\C(=C\CC\C(=C\COC(=O)C)\C)\C)C,0.0
C=CC(=O)NCNC(=O)C=C,0.0
Cc1ccc2ccccc2c1,0.0
CC(=O)OC(=O)C,0.0
CCCc1c2OC(=CC(=O)c2cc3C(=O)C=C(N(CC)c13)C(=O)O)C(=O)O,0.0
Sc1nnc(S)s1,0.0
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,0.0
CC(=CCCC(=CC=O)C)C,0.0
CCC(C)C(N)C(=O)O,0.0
CC(C)OC(=O)CCC(=O)OC(C)C,0.0
COCCOCCOC,0.0
N[C@@H](COP(=O)(O)O)C(=O)O,0.0
