smiles,rlm
Cc1cc(OCCCc2c(n(CC(=O)Nc3cc(cc4cc[nH]c34)C(=O)O)c5c(c(Cl)ccc25)c6c(C)nn(C)c6C)C(F)(F)F)cc(C)c1Cl,0.0
Cc1cc(OCCCc2c(C)n(CCC(=O)N[S+](=O)(C)[O-])c3c(cccc23)c4c(C)nn(C)c4C)cc(C)c1Cl,0.0
CCc1cccc(CC)c1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccncc5)C(=O)CC(C)(C)C3,0.0
CNc1ccc(CNc2ccc3c(c2)ncn3C(C)(C)C)cn1,0.0
CC(=O)C1=C2C=CCCN2C(=O)NC1c3ccccc3C(F)(F)F,0.0
Cc1onc(C)c1c2ccc3nc(nc(NCc4cccc(Cl)c4)c3c2)C(=O)Nc5cnccc5C,1.0
CC(C)c1ccccc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,0.0
C1NCC1Nc2cccc(n2)c3cnc4ncccn34,0.0
C[C@@H]1CN(C(=O)c2c(CCCOc3cc(C)c(Cl)c(C)c3)c4ccc(Cl)c(c5c(C)nn(C)c5C)c4n12)c6cccc7c(nn(C)c67)C(=O)O,0.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5ncc(CO)s5,0.0
CCn1c(SCc2ccc(cc2)C#N)nnc1c3cccc(N)c3,0.0
Cc1ccccc1C(NC(=O)C2CCN(CCOc3ccc(Cl)cc3Cl)CC2)c4ncccc4C,1.0
Cc1ccc(cc1)c2cc(C(=O)NC3CCNCC3)c4ccccc4n2,0.0
Cc1ccc(cc1)[S+](=O)([O-])Nc2ccccc2C3CC3,1.0
C=Cc1ccc(cc1)C(=O)N2CCCC(CCC(=O)N3CCN(CC3)c4ccccn4)C2,1.0
CN(C)c1cccc(Nc2cccc(F)c2F)c1,1.0
C[C@@H]1CN(C[C@H](C)N1C(=O)C2CC2)C(=O)c3cnc4ccc(F)cc4c3N5CCC(C)(CC5)C#N,1.0
COc1ccc(O)c(CN2CCCC(C2)c3nc(ncc3c4ccccc4)c5ccncc5)c1,1.0
Cc1cc(SCc2sc(nc2C)c3ccc4cnn(C)c4c3)ccc1OCC(=O)O,0.0
CCCCCN1C(=O)Nc2cc(ccc2C1=O)C(=O)NCCCN3CCCCC3,0.0
CC(=O)c1cccc(c1)c2cccc(n2)c3cnn(CCN4CCOCC4)c3,1.0
Cc1ccc(cc1)c2cccc(c2)c3nn(c4nc(cs4)C(=O)O)c(c3Cc5ccc(cc5)[S+](=O)(N)[O-])C(F)(F)F,0.0
CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)c3ccccc3Cl,1.0
N[S+](=O)([O-])c1ccc(Cc2c(CC3CC3)n(nc2c4ccc(F)c(c4)C#CC5(O)COC5)c6nc(cs6)C(=O)O)cc1F,0.0
Clc1ccc2c(NCc3ccccn3)ncnc2c1,0.0
COc1cccc(c1)c2cc(ccc2F)c3nn(c(CC4CC4)c3Cc5ccc(c(F)c5)[S+](=O)(N)[O-])c6nc(cs6)C(=O)O,0.0
CC(Nc1nc(Nc2ccnc(c2)C(F)(F)F)nc3ccccc13)c4ccccc4,0.0
Cc1cc(F)c2NC(=O)\C(=C\C(=O)c3cccs3)\c2c1,0.0
[O-][S+](=O)(Nc1ccccc1F)c2cccc(NC(=O)CC3Oc4ccccc4NC3=O)c2,1.0
Cc1cc(nn1CCN2CCOCC2)C(=O)Nc3ncc(Cc4ccc(cc4)C(F)(F)F)s3,0.0
Cc1cc(C)nc(NC(=S)NC2CCCN(Cc3ccc(cc3)C(F)(F)F)C2)c1,0.0
CN1CCN(CC1)C(=O)c2ccc(cc2)c3nc(C)c(CSc4ccc(OCC(=O)O)c(C)c4)s3,0.0
Cc1ccc(Cn2c(nc3ccccc23)c4ccc(F)cc4)cc1F,1.0
COc1ccc(cc1)C2=Nc3ccc(Br)cc3C(N2CCCN)c4ccccc4,0.0
FC(F)(F)c1ccc(cc1)c2nccc3C(=O)C=C(Oc23)c4cccnc4,0.0
Cc1ccccc1C(=O)N2CCc3cc(ccc23)c4nc(NC(=O)c5ccc(cc5)C(=O)c6ccccc6)sc4C,0.0
CCOc1ncc(F)cc1N2C(=O)C(=CC(=C2C=C(C)C)C(=O)N3CCNCC3)c4nc(cs4)c5ccc(cn5)C(F)F,0.0
Cc1sc(NC(=O)Cc2ccc3OCOc3c2)nc1c4ccc5NCCc5c4,1.0
[O-][S+](=O)(N[C@H]1CCCC[C@H]1C(=O)Nc2nc(cs2)c3ccccc3)c4ccc(Cl)cc4,1.0
CC1(C)CC(=O)C2=C(C1)N(C(=O)C(=C2)c3nc(cs3)c4ccc(Cl)cc4)c5ccccc5O,0.0
CSc1ccc(cc1)C2=Nc3ccc(Br)cc3C(N2CCCO)c4ccccc4,1.0
Cc1cc(OCCCc2c3C(=O)N(Cc4ccc(cc4)C(=O)O)CCCn3c5c(cccc25)c6c(C)nn(C)c6C)cc(C)c1Cl,1.0
[O-][S+](=O)(Nc1cccc(Cl)c1)c2ccc(N[S+](=O)([O-])c3ccc4ncsc4c3)cc2,1.0
C[C@H]1CN(CCN1C(=O)C2CC2)C(=O)c3cnc4ccc(F)cc4c3N5CCC(C)(CC5)C#N,0.0
Cc1ccc(cc1C)C(=O)NC2CCN(CC2)C3=CC(=O)N(CC4CC4)N=C3,0.0
Cc1ccc(cc1C)C2N(Cc3c(Cl)cccc3Cl)C(=O)c4ccccc24,1.0
FC(F)n1cc(cn1)c2ccc3ncc(c4cccc(NC5CNC(=O)C5)n4)n3c2,0.0
CCOc1c(Cc2ccc(cc2)[S+](=O)(N)[O-])c(nn1c3nc(cs3)C(=O)O)c4ccc(F)c(F)c4,0.0
N[S+](=O)([O-])c1ccc(Oc2c(O)n(nc2c3ccccc3)c4nc(cs4)C(=O)O)cc1,0.0
Cn1c(nc2nc(c(Cl)cc12)c3ccccc3)C(=O)NCCc4ccccn4,1.0
COc1cccc(c1)c2oc3ccc(NC(=O)c4cccc(c4)C#N)cc3n2,0.0
N[S+](=O)([O-])c1ccc(Cc2c(CC3CC3)n(nc2c4ccc(F)c(OCC5CC5(F)F)c4)c6nc(cs6)C(=O)O)cc1F,0.0
Cc1ccc(cc1C)C2(Cc3cccnc3)NC(=O)c4ccccc24,1.0
Fc1ccc2nc(NC3=NC(C4=C(CCCC4=O)N3)c5n[nH]cc5Cl)oc2c1,0.0
Fc1cc(Nc2nc(nc3ccccc23)c4ccncc4)cc(c1)C(F)(F)F,0.0
CC(=O)c1ccc(cc1)N2CCN(CC2)C(=O)c3cc4CC(=O)Nc4cc3Cl,0.0
Cc1ccc(cc1c2cccc(N)c2)c3nn(c(C4CC4)c3Cc5ccc(cc5)[S+](=O)(N)[O-])c6nc(cs6)C(=O)O,0.0
Cc1cc(Oc2ccccc2)ccc1Nc3ncnc4[nH]ccc34,1.0
CCCc1ccc(cc1)c2csc(NC(=O)c3ccncc3N[S+](=O)([O-])c4ccc(C)cc4)n2,1.0
O=C(CCCCC1SCC2NC(=O)NC12)NCCOCCOCCOCc3oc(cc3)c4nn(Cc5ccccc5)c6ccccc46,1.0
CN(C)[S+](=O)([O-])c1ccc(N2CCCCC2)c(c1)C(=O)Nc3nc(cs3)c4ccccc4,0.0
COc1ccc2c(c1)nnn2C3CCN(CC3)[S+](=O)([O-])c4ccc(cc4)C(=O)O,0.0
Cc1ccc(Nc2cc(Nc3ccc(OCC(=O)O)c(Cl)c3)ncn2)cc1,0.0
CCOc1ccc(CCNC(=O)c2ccccc2)cc1OCC,1.0
[O-][S+](=O)(Nc1ccc(cc1)[S+](=O)([O-])Nc2nccs2)c3ccc4ccccc4c3,0.0
CCCCN(Cc1ccccc1)C2CN(C2)C(=O)C3CCN(CC3)C(=O)c4oc5ccccc5c4,1.0
COc1ccccc1[C@@H](N[S+](=O)([O-])c2ccc3NC(=O)C=Cc3c2)C(=O)N(CCO)Cc4ccncc4,0.0
CCCCC(=O)O[C@H]1CCC[C@@](N)(C1=O)c2ccccc2Cl,1.0
Brc1ccc(cc1)c2cc3C(=O)c4ccccc4c3nn2,1.0
COc1ccc(cc1)c2nc(NC(C)c3ccccc3)c4ccccc4n2,0.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(OCC(=O)N4CCOCC4)c(Cl)c3)ncn2,1.0
Cc1onc(C)c1c2c(Cc3ccc(Cl)cc3)sc4ccccc24,1.0
CN1C(=O)N(C)c2cn(CCc3ccccc3)c(c4ccc(Cl)cc4)c2C1=O,1.0
Cc1cccc(CN2[C@H]3C=CC(=O)[C@@H]2[C@@H]4[C@H]3C(=O)N(C4=O)c5cccc(O)c5)c1,0.0
O=C(N1CCC2(CCCN(C2)C(c3ccccc3)c4ccccc4)CC1)c5ccccn5,1.0
Fc1ccc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(c5ccc(cc5)C6(CC6)C#N)c2c1,0.0
CC(C)c1ccccc1c2ncc(C)c(NCc3ccc(NC(=O)CCCCC4=C5C(=CC(=[N+]5[B-](F)(F)n6c(C)cc(C)c46)C)C)cc3)n2,1.0
COc1ccc(N[S+](=O)([O-])c2cc(ccc2C)C(=O)Nc3ccc(C)cc3)cc1,1.0
CN([C@@H](c1ccccc1C)c2ncccc2C)C(=O)C3CCN(CCOc4ccc(Cl)cc4Cl)CC3,1.0
COc1ccc(cc1[S+](=O)([O-])Nc2ccccc2N3CCCCC3)[N+](=O)[O-],1.0
Cc1cc(C)nc(NC(=S)N2CCCC(C2)Nc3ccc(cc3)C(F)(F)F)c1,0.0
Clc1ccc(cc1)C(N2CCNCC2)c3ccc(Br)cc3,0.0
Cc1ccc(cc1)[S+](=O)([O-])Nc2ccc(Br)cc2C(=O)Nc3nc(cs3)c4ccccc4,1.0
Nc1ccc(cc1)C(=O)NCC2(CCCCC2)N3CCCCC3,0.0
N[S+](=O)([O-])c1ccc(Cc2c(CC3CC3)n(nc2c4ccc(F)c(c4)C#CC5(O)CCOC5)c6nc(cs6)C(=O)O)cc1F,0.0
Clc1ccc(cc1Cl)N2CCN(CC2)C(=O)c3cnc(N4CCCCC4)c5ccccc35,1.0
CC1CCC2=C(C1)N(C)c3ccc(Cl)cc3C2=N,0.0
CCOc1ccc(CCNC(=O)c2cc3cnccc3n2Cc4cccc(C)n4)cc1OCC,0.0
COC(=O)C1CCN(CC(O)COc2ccc(CNC3CCCCC3)cc2)CC1,0.0
NC(=O)C1CCN(CC1)c2ncc(s2)c3ccc4OCOc4c3,1.0
Oc1ccc(CN2CCCC(C2)c3nc(ncc3c4ccccc4)c5ccncc5)cc1,1.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(c(C)s3)c4ccc(OCc5ccccc5)cc4)C(=O)N6CCNCC6)CC(C)C,0.0
CC(Nc1nc(nc2ccccc12)N3C[C@@H](C)N[C@@H](C)C3)c4ccccc4,0.0
COC(=O)CCN(Cc1ccncc1)C(=O)[C@H](N[S+](=O)([O-])c2ccc3NC(=O)C=Cc3c2)c4ccccc4OC,1.0
Clc1cc(Br)cc(CN(CCc2ccccc2)C3CCNCC3)c1,1.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5ccc(cc5)C(=O)N,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)NCCO)CC(C)C,1.0
CC(Nc1nc(NC(=O)OC(C)(C)C)nc2ccccc12)c3ccccc3,0.0
CN(C)CCN1CCN(CC1)c2nc(Cl)nc3c(csc23)c4c(C)onc4C,0.0
CC1CC(C)CN(C1)C(=O)c2cccc(c2)[S+](=O)([O-])Nc3ccc(C)cc3,1.0
CN(C)c1cccc(c1)c2cnc(s2)N3CCC(CC3)C(=O)C,1.0
N[S+](=O)([O-])CCCC(=O)N1CCC2(CCCN(C2)C(c3ccccc3)c4ccccc4)CC1,1.0
CN1CCN(CC1)c2ccc(c(c2)N3C4=C(C=C(C3=O)c5nc(cs5)c6ccc(Cl)cc6)C(=O)CC(C)(C)C4)C(F)(F)F,0.0
CC1=C(C(N=C(Nc2oc3CCCCc3n2)N1)c4ccc(C)cc4Cl)C(=O)Nc5cc(ccn5)C(=O)O,0.0
CCOc1ccc(CCNC(=O)c2ccnn2Cc3ccnc(C)c3)cc1OCC,1.0
COc1ccccc1N2CCN(CC2)C(=S)Nc3cc(C)cc(C)n3,1.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccccc3)ncn2,1.0
CCc1cccc(CC)c1N2C(=O)C(=CC(=C2C=C(C)C)C(=O)N(C)C3CCNCC3)c4nc(cs4)c5ccc(Cl)cc5,0.0
CCc1cccc(CC)c1N2C(=O)C(=CC(=C2C=C(C)C)C(=O)N3CCNCC3)c4ccn(n4)c5ccc(cc5)C(F)(F)F,0.0
C[S+](=O)([O-])c1ccc(cc1)C2=NN(CC(=O)Nc3ccc4OCCOc4c3)C(=S)O2,0.0
CC(C)(O)Cn1c(NC(=O)c2ccc(s2)c3cn[nH]c3)nc4cc(CN5CCC(O)CC5)ccc14,0.0
NC(=O)c1cc(nc2ccccc12)c3cccs3,1.0
CC1=CC(=O)[C@@H]2[C@H]3[C@@H]([C@H]1N2Cc4ccccc4)C(=O)N(C5CCCCC5)C3=O,1.0
N[S+](=O)([O-])c1ccc(Cc2c(c3cccc(c3)c4ccccc4)n(nc2C5(CC5)C(F)(F)F)c6nc(cs6)C(=O)O)cc1F,0.0
Cc1ccc(cc1C)C2(Cc3ccc(F)c(C)c3)N(Cc4ccc(F)c(C)c4)C(=O)c5ccccc25,1.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4n[nH]cc4Cl)C(=O)Nc5nc6ccccc6s5,0.0
COc1cc(C)ccc1[S+](=O)([O-])Nc2cc(ccc2C(=O)Nc3nc(cs3)c4cccc(F)c4)C(F)(F)F,0.0
Oc1c(Cl)cc(C=C2C(=O)Nc3ccc(cc23)C(=O)c4occc4)cc1Cl,1.0
OC(=O)c1csc(n1)n2nc(cc2c3ccc(Cl)cc3)C(F)(F)F,0.0
COc1ccccc1CNC(=O)C2=C(C)NC(=NC2c3ccccc3Cl)Nc4oc5ccccc5n4,1.0
CC1=C(C(NC(=N1)Nc2oc3ccccc3n2)c4ccccc4Cl)C(=O)N5CCCC(CO)C5,1.0
CSc1cc(C)c(cn1)c2cccc3c(CCCOc4cc(C)c(Cl)c(C)c4)c([nH]c23)C(=O)O,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CCNCC5)CCC(F)(F)F,0.0
NC(=O)C1CCN(CC1)c2nc(cs2)c3ccc(cc3)C(=O)N,0.0
CCc1ccc(cc1)N2CC(CC2=O)c3onc(n3)c4cc(OC)c(OC)c(OC)c4,1.0
CN(C)C(=O)c1ccc(cc1)[S+](=O)([O-])Nc2cccc(c2)C(F)(F)F,0.0
COc1cccc(c1)c2oc3ccc(NC(=O)c4ccc(C#N)c(c4)C#N)cc3n2,0.0
CCOC(=O)N1CCN(CC(=O)Nc2nc(c(C)s2)c3ccc4N(CCc4c3)C(=O)c5ccccc5C)CC1,1.0
N[S+](=O)([O-])c1ccc(Cc2cn(nc2c3ccc(F)c(c3)c4cccc(Cl)c4)c5nc(cs5)C(=O)O)cc1,0.0
CC(Nc1nc(nc2c1ccn2C)N3CCNCC3)c4ccccc4,1.0
O=C(\C=C/1\C(=O)Nc2ccc(cc12)c3ccccc3)c4ccc(s4)c5ccccc5,0.0
CN(C)c1cc(cc(c1)C(=O)O)N2CCCn3c(C2=O)c(CCCOc4cc(C)c(Cl)c(C)c4)c5ccc(Cl)c(c6c(C)nn(C)c6C)c35,0.0
COc1cccc(c1)[C@@H](N[S+](=O)([O-])c2ccc3NC(=O)C=Cc3c2)C(=O)N(Cc4occc4)Cc5cccs5,1.0
COc1cccc(CN2C(=O)N(C(=O)c3c4CCN(Cc4sc23)C(=O)C)c5cccc(Cl)c5C)c1,1.0
[2H]\C(=C(\[2H])/c1cc(C)c(Nc2ccnc(Nc3c([2H])cc(cc3[2H])C#N)n2)c(C)c1)\C#N,0.0
CN1C(=O)c2ccccc2[S+]([O-])c3ccc(cc13)C(=O)NCCc4cccs4,1.0
N[S+](=O)([O-])c1ccc(Cc2c(nn(c2c3cccc(c3)c4ccc(F)cc4)c5nc(cs5)C(=O)O)C6CC6)cc1F,0.0
CN(C)S(=O)(=O)c1ccc(cc1)S(=O)(=O)N(Cc2occc2)Cc3ccccc3Cl,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4cccnc4C)C(=O)Nc5cccc(c5)C(=O)O)cc(C)c1Cl,0.0
COc1ccc(OC)c(c1)N2C3=C(C=CC(C)(C)C3)C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5,0.0
O=C(N1CCC2(CCCN(C2)C(c3ccccc3)c4ccccc4)CC1)c5cncnc5,1.0
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1.0
CCC(=O)N1CCC(CC1)Oc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4cccc(C)c4,1.0
CCOC(=O)c1c(C)n(c2ccc(OC)cc2)c3ccc(O)cc13,1.0
O[C@@H]1CCC[C@](NCCC2(CCC#C)N=N2)(C1=O)c3ccccc3Cl,1.0
C[S+](=O)([O-])c1ccc(N)c(N)c1,0.0
CC(C)(C)OC(=O)N[C@]1(CCCCC1=O)c2ccccc2Cl,1.0
CC(C)CCn1c(Oc2ccc(cc2)c3ccncc3)nc4N(C)C(=O)N(C)C(=O)c14,0.0
Cc1cccc(CO)c1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CCC3,0.0
CCOc1ncc(C)cc1N2C(=O)C(=CC(=C2C=C(C)C)C(=O)N3CCNCC3)c4nc(cs4)c5ccc(nc5)C(F)(F)F,0.0
COCCOCCOCCOCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,1.0
Cc1oc(nn1)C(=O)N2CCC3(CCCN(C3)C(c4ccccc4)c5ccccc5)CC2,1.0
Cc1onc(C)c1C(=O)N2CCC3(CC2)CN(CCO3)C(c4ccccc4)c5ccccc5,1.0
COc1ccc(OC)c(c1)N2C(=O)C(=Cc3c(OC)cncc23)c4nc(cs4)c5ccc(Cl)cc5,0.0
Nc1ccc(Nc2cc(Nc3cc(Cl)c(O)c(Cl)c3)ncn2)cc1,0.0
Oc1ccccc1NC(=O)c2ccc(cc2)[S+](=O)([O-])Nc3ccccc3,1.0
Cc1ccccc1[S+](=O)([O-])Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4,0.0
Cc1cc(OCCCc2c(n(CC(=O)N3C[C@@H](C[C@H]3C(=O)O)NC4CCN(Cc5ccccc5)CC4)c6c(c(Cl)ccc26)c7c(C)nn(C)c7C)C(F)(F)F)cc(C)c1Cl,0.0
Cc1cc(OCCCc2c3C(=O)N(CCCn3c4c(c(Cl)ccc24)c5c(C)nn(C)c5C)c6cccc(c6)C(=O)N[S+](=O)(C)[O-])cc(C)c1Cl,0.0
Cc1onc(C)c1c2ccc3nc(nc(NCc4cccc(Cl)c4)c3c2)N5CCN(CC(=O)N)CC5,0.0
CN(C)[C@@H]1C[C@H](N(C1)C(=O)Cn2c(c(CCCOc3cc(C)c(Cl)c(C)c3)c4ccc(Cl)c(c5c(C)nn(C)c5C)c24)C(F)(F)F)C(=O)O,0.0
CCOc1ncc(Cl)cc1N2C(=O)C(=CC(=C2C=C(C)C)C(=O)N3CCNCC3)c4nc(cs4)c5ccc(Cl)cc5,0.0
COc1ccccc1c2nc(C)c(CSc3ccc(OCC(=O)O)c(C)c3)s2,0.0
C[C@@H](Nc1nc(nc2ccccc12)N3CCNCC3)c4ccccc4C,0.0
CC(Nc1cc(nc2ccccc12)c3ccc(C)cc3)c4ccccc4,1.0
Cc1c(N)cccc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,0.0
COc1ccc2c(c1)C(=N[C@@H](CC(=O)NCCCCCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@H]34)c5nnc(C)n25)c6ccc(Cl)cc6,1.0
Cc1ccc2OC3=C(C(N(CCCN4CCOCC4)C3=O)c5cccc(O)c5)C(=O)c2c1,1.0
COc1ccc(cc1C2CCN(C)CC2)C(=O)Nc3ccc(cc3)[S+](=O)([O-])N4CCCC4,0.0
CCCN1C(=N[S+](=O)([O-])c2cc(NC(=O)c3cccs3)ccc12)Cc4ccccc4,1.0
FC(F)(F)c1cccc(CN2C(=O)N(C(=O)c3c4CCN(Cc4sc23)C(=O)c5ccc(Cl)cc5)c6ccccc6)c1,0.0
COc1ccccc1N2C(=O)C(=CC(=C2C=C(C)C)C(=O)N3CCNCC3)c4nc(cs4)c5ccc(Cl)cc5,0.0
CC1CCC2[C@@H](C)[C@@H](CC(CO)C[C@H]3OC4OC5(C)CCC6C(C)CCC([C@H]3C)C46OO5)OC7OC8(C)CCC1C27OO8,1.0
CCOc1ccccc1N[S+](=O)([O-])c2ccc(cc2)[S+](=O)([O-])N(C)C,1.0
CCN(CC)[S+](=O)([O-])c1ccc(O)c(NC(=O)c2ccc(N3CCOCC3)c(c2)[N+](=O)[O-])c1,0.0
COc1cc2CCN(C)[C@@H]3Cc4ccc(Oc5cc(C[C@H]6N(C)CCc7cc(OC)c(Oc(c1O)c23)cc67)ccc5O)cc4,0.0
CC(C)(O)Cn1c(NC(=O)c2cncs2)nc3ccccc13,0.0
OCCNC(=O)c1cccc(c1)c2ccc3[nH]c(nc3c2)c4ccc(OC(F)(F)F)cc4,0.0
COC(=O)CCNc1cc(nc(n1)c2ccccn2)N3CCCN(CC3)C(=O)C(=C(C)C)C#N,1.0
CC1=C(C(=O)Nc2nncs2)C3(Cc4ccccc34)N=C(Nc5oc6ccccc6n5)N1,0.0
Cc1ccc(NC(=O)COc2ccccc2C(=O)N)cc1[S+](=O)([O-])N3CCCCCC3,1.0
C[S+](=O)([O-])Nc1cccc(c1)c2ccc3[nH]c(nc3c2)c4ccc(OC(F)(F)F)cc4,0.0
Cc1ccnc(NC(=S)N2CCN(CC2)c3cc(Cl)cc(Cl)c3)c1,0.0
C[S+](=O)([O-])c1ccc(cc1)C(=O)N2CCN(CC2)C(=O)C(F)(F)C(=O)c3ccccc3,1.0
CN(c1ccccc1C(=O)Nc2nc(cs2)c3ccccc3)[S+](=O)([O-])c4ccc(C)cc4,1.0
Cc1ccc(NC(=O)c2ccncc2N[S+](=O)([O-])c3ccc(C)cc3)cc1,1.0
COC(=O)CN(Cc1ccccc1Cl)[S+](=O)([O-])c2ccc(cc2)[S+](=O)([O-])N(C)C,1.0
Cc1cccc(CC(=O)Nc2nc(c(C)s2)c3ccc4N(CCc4c3)[S+](=O)([O-])c5ccccc5C)c1,1.0
[O-][S+](=O)(Nc1cccc(c1)C(F)(F)F)c2ccc(N[S+](=O)([O-])c3cccc4ccccc34)cc2,1.0
Cc1ccc(cc1)c2nc(C(=O)Nc3ccncc3)c4ccccc4n2,0.0
OCc1ccc(Cc2cn(nc2c3ccccc3)c4nc(cs4)C(=O)O)cc1,0.0
Cc1ccc2[nH]c(Nc3ccc(cc3)C(=O)O)nc2c1,0.0
Cc1ccc(cc1)n2ncc3c(Nc4nnn[nH]4)ncnc23,0.0
Cc1ccccc1C(=O)N2CCC(CC2)C(=O)N3CCC(N)CC3,0.0
Fc1cccc(c1)c2oc(SCC(=O)Nc3ccc4OCCOc4c3)nn2,0.0
C[C@@H](Oc1ccc(F)cc1C(=O)NCC(=O)N(C)Cc2ccc(F)cc2)C(=O)Nc3c(C)cc(Br)cc3C,1.0
Cc1cc(SCc2sc(nc2C)c3cccc4[nH]ncc34)ccc1OCC(=O)O,0.0
CCCCC1=CC(=O)Oc2cc(OCC(=O)N[C@H](Cc3c[nH]c4ccc(OC)cc34)C(=O)OC)ccc12,1.0
CCCCC1=CC(=O)Oc2cc(OCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)O)ccc12,0.0
CCCN1C(=N[S+](=O)([O-])c2cc(NC(=O)c3ccc(SC)cc3)ccc12)CC(C)C,1.0
Cc1ccc(cc1)[S+](=O)([O-])Nc2cnccc2C(=O)Nc3ccc(cc3)c4nnn[nH]4,0.0
Cc1cc(OCCCc2c(C(=O)O)n(Cc3cccnc3)c4cc(Cl)ccc24)cc(C)c1Cl,0.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5ccnc(c5)C(=O)O,0.0
CCCCc1cc(O)n2nc(NC(=O)c3ccc(C)cc3)nc2n1,0.0
[O-][S+](=O)(Nc1nccs1)c2ccc(NCc3ccccc3)cc2,1.0
CCC(C)(C)c1nnc(NC(=O)C2CCN(CC2)C(=O)c3occc3)s1,0.0
COC(C(=O)Nc1nc(c(C)s1)c2ccc3N(CCc3c2)C(=O)c4ccccc4C)c5ccccc5,1.0
COc1ccc(OC)c(c1)N2C3=C(C=C(C2=O)n4cc(nn4)c5ccccc5)C(=O)CC(C)(C)C3,0.0
CC(Nc1nc(nc2ccccc12)N3CCCNCC3)c4ccccc4,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)NCc5cc(cc(Cl)n5)C(=O)O)cc(C)c1Cl,0.0
CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13,0.0
COc1ccc(cc1)n2ncc3C(CCCc23)NC(=O)c4ccc(C)cn4,0.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc4NC(=O)Nc4c3)ncn2,0.0
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)N[C@H](C)CO,1.0
Cc1cc(OCCCc2c(C)c([nH]c2C(=O)N[S+](=O)(C)[O-])c3cccc(Cl)c3Cl)cc(C)c1Cl,0.0
Nc1ccc(cc1)[S+](=O)([O-])Nc2cccc(c2)C(F)(F)F,0.0
N[S+](=O)([O-])c1ccc(Cc2c(nn(c2C3CC3)c4nc(cs4)C(=O)O)c5cccc(c5)c6ccc(F)cc6)cc1F,0.0
CC(C)(C)N1C(=O)[C@@H]2[C@@H]3C=CC(=O)[C@H]([C@@H]2C1=O)N3Cc4ccccc4,1.0
Cc1cc(SCc2sc(nc2C)c3ccc(cc3)C(F)(F)F)ccc1OCC(=O)O,0.0
CC1=C(OCCO1)C(=O)N2CCc3cc(ccc23)c4nc(NC(=O)Cc5ccc6OCOc6c5)sc4C,1.0
CCCCCCCC\C=C/CCCCCCCC(=O)N[C@H](C)CO,1.0
OC(=O)c1cc(nc2cc(Br)ccc12)c3cccs3,0.0
CN(C)[S+](=O)([O-])c1ccc(cc1)[S+](=O)([O-])Nc2cc(C)ccc2N3CCC(O)CC3,1.0
Cc1cc(C)nc(NC(=S)N2CCN(CC2)C3CCCCC3)c1,1.0
CC1=NN(CCCC(=O)N2CCCC2)C(=O)c3nn(c(C)c13)c4ccc(C)cc4,0.0
[O-][S+](=O)(Nc1ccccc1N2CCCCC2)c3ccc(Cl)cc3,1.0
CC1=NN(CCCC(=O)NC2CCCc3ccccc23)C(=O)c4nn(c(C)c14)c5ccc(C)cc5,1.0
CCOc1ccc(cc1)c2csc(n2)C3=CC(=C(C=C(C)C)N(C3=O)c4c(CC)cccc4CC)C(=O)N5CCNCC5,1.0
Cc1ccc2NC(=O)\C(=C\C(=O)c3ccc4OCOc4c3)\c2c1,1.0
COc1ccc(NC(=O)C2=C(C)NC(=NC2c3ccccc3Br)Nc4oc5ccccc5n4)cc1,0.0
