smiles,1a2
CCOC(=O)C1=C(C)N=C2C(C1c3ccc(Cl)cc3)C(=O)c4ccccc24,1.0
COC(=O)C1(Cc2ccc(F)cc2)C3C(CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccc(OC(F)(F)F)cc7,0.0
C(c1ccccc1)n2nnnc2C(N3CCN(CC3)c4ccccc4)c5ccccn5,0.0
CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c2ccccc2,0.0
COc1c(O)cc2C(=O)OC3C(O)C(O)C(CO)OC3c2c1O,0.0
Oc1[nH]c2ccccc2c1C=Nc3nccs3,1.0
Clc1ccc(C=CC(=O)NCc2occc2)c(Cl)c1,1.0
CC1=CC(=O)Oc2cc(OCC3CC(=NO3)c4ccc(Br)cc4)ccc12,1.0
COc1ccc(cc1)C(=O)N2CCCC3(CCN(Cc4ccc(cc4)C#N)C3)C2,0.0
CNc1cc(CSC)nc(SCc2ccc(Cl)c(Cl)c2)n1,1.0
COc1ccc2cc3cc(oc3nc2c1)C(=O)NCC4COc5ccccc5O4,1.0
O=C1N(C2CC2)c3nc(Oc4ccccc4)ncc3N=C1c5cccs5,1.0
CCC(Oc1nc2ccccc2nc1c3ccccc3NC(=O)C)C(=O)c4ccccc4,0.0
C=CCn1c(NCc2ccccc2)nc3ccccc13,1.0
NC(=N)NCCNC(=N)N,0.0
OC1=C2C(=C(O)C(=O)C=C2OC(=C1)c3ccccc3)O,1.0
Oc1ccc(cc1N2C(=O)Nc3cc(ccc23)C(F)(F)F)C(F)(F)F,1.0
CC(=O)c1ccc(OC(NC(=O)c2occc2)C(Cl)(Cl)Cl)cc1,0.0
COc1ccc(CN2CN=C(Nc3nc(C)cc(C)n3)N(Cc4ccc(OC)cc4)C2)cc1,0.0
Cc1oc(C)c(c1)C(=O)NN=Cc2cccc(c2)[N+](=O)[O-],1.0
CCNC1(CCCCC1=O)c2cccs2,0.0
CCN1C(=S)N(CC(=O)Nc2ccc(OC)cc2)N=C1c3ccccc3Cl,0.0
CN(C)c1ccnc2sc3C(=O)N(Cc4ccccc4)C=Nc3c12,1.0
Cc1ccc(NC(=O)NNC(=O)CN2N=C(C(=C(C#N)C2=O)c3ccccc3)c4ccccc4)cc1,0.0
Cc1cc(nc(NN=Cc2occc2)n1)c3ccccc3,1.0
COc1ccc(CNC(=O)c2csc(Cc3ccc(OC)cc3)n2)cc1,1.0
NCC(O)CSP(=O)(O)O,0.0
CC(C)(C)c1ccc(CN2N=Nc3ccccc3S2(=O)=O)cc1,1.0
CC1=NN(C(=O)c2ccccc12)c3ccc(Cl)c(Cl)c3,1.0
O=C(N1CCC2(CC1)CCN(CC2)c3ccccc3)c4cnccn4,0.0
COc1cccc(CN2C(=O)C=Nc3cnc(Nc4cccc(OC)c4)nc23)c1,1.0
Cc1cc(n2nc(cc2n1)c3sccc3n4cccc4)C(F)(F)F,1.0
CCOC(=O)c1c2CCC(C)Cc2sc1NC(=O)Cn3cnc(n3)[N+](=O)[O-],1.0
CNC(=O)CCc1onc(n1)c2ccc(cc2)C(C)(C)C,1.0
CC(O)C1C2C(C)C(=C(N2C1=O)C(=O)O)SC3CNC(C3)C(=O)N(C)C,0.0
CSCCC(N(C)C)C(=O)O,0.0
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(C23)n1c5ccccc45,0.0
COc1ccc(cc1OC)c2cc(nc(n2)N3CCCCC3)C(F)(F)F,1.0
O=S(=O)(N1CCC2(CCN(CC2)c3ncccn3)CC1)c4ccccc4,0.0
OC(CNCc1ccc(F)cc1)(c2ccc(F)cc2)c3ccc(F)cc3,0.0
O=C(N1CCC2(CC1)CN(C2)c3ccccn3)c4occc4,0.0
Cc1oc(cc1)C(=O)NCCNc2ccc(Cl)cc2[N+](=O)[O-],1.0
COc1ccc(NC(=O)C(CCS(=O)(=O)C)NC(=O)C)cc1,0.0
CCOCCCNC(=O)CCS(=O)(=O)Cc1ccc(C)cc1,0.0
CSC1=Nc2sc3CC(C)CCc3c2C(=O)N1C,1.0
CN(C)c1ncc2N=C(C)C(=O)N(Cc3cccs3)c2n1,1.0
CC(=NNc1nnc(c2ccccc2)c(n1)c3ccccc3)c4cccc(c4)[N+](=O)[O-],1.0
COc1cc2ccccc2c3cc(oc13)[N+](=O)[O-],1.0
OC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C2c3ccc(O)cc3Oc4cc(O)ccc24,0.0
COCCN1C(=O)C(=Nc2cnc(nc12)N3CCNCC3)c4cc(F)cc(F)c4,1.0
CN1CC(CC2C1Cc3c[nH]c4cccc2c34)C(=O)NC5(C)OC6(O)C7CCCN7C(=O)C(Cc8ccccc8)N6C5=O,0.0
Cc1ccccc1CN2CCN(CC(=O)NCCCN3CCN(CC3)c4ccc(F)cc4)C2=O,0.0
Cc1ccc(cc1)c2csc(n2)N3CCC(CC3)NS(=O)(=O)c4ccc5OCCOc5c4,0.0
CN1N(C(=O)C(=C1C)N=C2SC(CC(=O)Nc3ccccc3)C(=O)N2CC=C)c4ccccc4,0.0
CN1CCN(CCCNC(=O)C2CCN(CC2)c3nnc(s3)n4cccc4)CC1,0.0
CC(=O)Nc1ccc(cc1)N2C(=O)CC(CC2=O)c3ccccc3,0.0
COc1ccc(CCN2C3CS(=O)(=O)CC3SC2=NC(=O)CCC(=O)O)cc1,0.0
COc1ccc(cc1)C2SCC(N2C(=O)C)C(=O)O,0.0
COc1cccc(c1)C2Oc3ccc(OC)cc3C(=NOC4C=CC(CC=C)OC4CO)C2O,0.0
CN1CCCN(C)C1c2cc(ccc2O)[N+](=O)[O-],0.0
CCOC(=O)c1[nH]c2ccccc2c1NC(=O)c3nonc3C,1.0
CN1CCN(CC1)c2ccc(cc2C(=O)N3CCOCC3)[N+](=O)[O-],0.0
CC(C)C(=O)Nc1cccc(c1)N=C(S)NC(=O)C(c2ccccc2)c3ccccc3,0.0
CC(C)n1nnnc1SCC(=O)c2ccc3OCCOc3c2,1.0
Cc1cccc(NC(=O)CC2N(CCNC2=O)C(=Nc3ccccc3)S)c1,0.0
N#CC(=C1CCCC1)c2nc(cs2)c3ccccc3,1.0
CCOC(=O)NNC1CC(=O)N(C1=O)c2ccc(OC)cc2,0.0
CCc1ccc(s1)c2cc(n3nc(cc3n2)C(=O)Nc4cnn(Cc5ccccc5C)c4)C(F)(F)F,0.0
CCOC(=O)c1c(cn2ccccc12)c3ccc(C)cc3,1.0
O=C(N1CCN(CC1)c2ccccc2)c3ccc4C(=O)N(Cc5occc5)C(=S)Nc4c3,0.0
CN(C)CCCn1c2ccccc2c3cnccc13,0.0
COc1ccc(cc1)C(=O)Nc2scc(c3ccc(Cl)cc3Cl)c2C(=O)N,1.0
O=S(Cc1cc(Oc2ccccc2)nc(n1)c3ccccc3)c4ccccc4,1.0
COc1cc(NC(C)CCCN)c2ncccc2c1,1.0
Clc1ccc(CSCC(=O)Nc2nccs2)cc1,1.0
CN(C)CCNC(=O)C(N1C=CC=CC1=O)C(=O)c2ccc(F)cc2,0.0
COCC(=O)N1CCC2(CC1)CN(C2)C(=O)Nc3ccccc3,1.0
O=C(Nc1ccccc1)N2CC3(CCN(CC3)C(=O)c4occc4)C2,0.0
COC(=O)c1ccc(NC(=O)c2ccccc2NS(=O)(=O)c3ccccc3)cc1,0.0
O=S(=O)(N1CCC2(CCN(Cc3ccc(cc3)C#N)CC2)CC1)c4ccccc4,0.0
Cc1nn(c2ccccc2)c(N3CCCCC3)c1CN=O,1.0
COc1cc2C(C(N(C)C(=O)c2cc1OC)c3cccs3)C(=O)N4CCOCC4,0.0
CN1CCN(CC1)C(=O)c2ccc3C(=O)N4CCCCCC4=Nc3c2,0.0
CCOc1ccc(Nc2oc(nc2C#N)c3ccc(Cl)cc3)cc1,1.0
Clc1ccc(NC(=O)C2C3CCC4C(CCC23)C4(Cl)Cl)cc1,0.0
Cc1ccccc1C(=O)ONC(=N)c2cccc(c2)[N+](=O)[O-],1.0
OC(C(O)C(O)c1nc2ccccc2s1)C(O)C(=O)O,1.0
COCCn1c(C)cc(C(=O)CSC2=Nc3sc(C)c(C)c3C(=O)N2CC=C)c1C,1.0
Cn1c(SC2CCCCC2=O)nnc1c3ccncc3,0.0
CC[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3,0.0
COC(C(C)C=CCC(=O)OC)c1ccccc1Br,0.0
O=C1N(C2CC2)c3nc(ncc3N=C1c4cccc(c4)C#N)N5CCNCC5,1.0
CCNc1ncc2N=CC(=O)N(CCc3ccccc3)c2n1,1.0
Cc1nnc(NC(=O)CCC(=O)NCc2cccs2)s1,0.0
COc1ccc(cc1N(C)S(=O)(=O)c2ccc(Cl)cc2)S(=O)(=O)N3CCCCCC3,0.0
Cn1cccc1CNC(=O)Nc2ccc(Cl)c(Cl)c2,1.0
CCOC(=O)C1CCN(Cc2nc3ccc(Cl)cc3n2CCO)CC1,0.0
Oc1ccccc1C=Nn2c3ccccc3c4ccccc24,1.0
COc1ccc(OC)c(NC=C2C(=O)OC(C)(C)OC2=O)c1,1.0
COc1ccc(NC2=CC=CC=CC2=O)cc1,1.0
OCC1=CC(=O)C(=C(O1)C(Nc2ccccn2)c3ccc(cc3)C(F)(F)F)O,0.0
COC(Cn1c(C)c(C(=O)C)c(C(=O)C)c1C)OC,0.0
Clc1ccc(COC(=O)CNC(=O)CNC(=O)c2ccccc2)cc1,0.0
CCOC(=O)c1cncc(c1)C(=O)O,0.0
NC(Cc1c[nH]c2ccccc12)c3oc(SCc4ccc(F)cc4)nn3,1.0
CCOc1nnc(C)c2c(C)n(nc12)c3ccc(Cl)cc3,1.0
CCCCN(C)CCCNC(=O)CS(=O)Cc1nc(oc1C)c2ccc(OC)c(OC)c2,0.0
Cc1ccc(cc1)S(=O)(=O)n2c3ccccc3c4nnc(nc24)C(=O)c5ccccc5,0.0
Cc1cccc(CN=NC2=C(Cl)C(=O)NN=C2)c1,1.0
CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(nc2C)C(=O)Nc3cccc(Cl)c3Cl,0.0
FC(F)(F)C1(NC(=O)c2ccc(Cl)cc2Cl)C(=O)NC3=C1C(=O)NC(=O)N3Cc4ccccc4,1.0
NC(=O)C(N=Nc1ccccc1C(=O)O)C#N,0.0
CC(C)(C)N1C(=O)C2CCC3C(C(O)C(O)CC3=NOCC(O)COCc4occc4)C2C1=O,0.0
CC1=C(NC(=O)CC23CC4CC(CC(C4)C2)C3)C(=O)N5NC=NC5=N1,0.0
Cc1ccc(NC(=O)CCC(=O)NNC(=O)c2occc2)cc1C,0.0
Cc1ccc(OCc2oc(cc2)C(=O)Nc3c(C)nn(Cc4c(F)c(F)c(F)c(F)c4F)c3C)c(c1)[N+](=O)[O-],0.0
NC(=O)CN1C(=O)C2C(C3c4ccccc4C2c5ccccc35)C1=O,0.0
CC(C)NC(=O)N1CCC2(CC1)CCN(CC2)C(=O)c3cccn3C,0.0
COC(C=NOC(C)c1cn(nn1)C(CO)Cc2ccccc2)C(C)C=CCC(=O)OC,0.0
CCOC(=O)c1c2CC(OCc2sc1NC(=NCC=C)S)C(C)C,1.0
Oc1oc2cc(ccc2n1)S(=O)(=O)N3CCN(CC3)C(=O)c4occc4,0.0
CC(=O)NC1CCSC1=O,0.0
CCOc1ccc(cc1)N2C(=O)NC=C(C(=O)N3CCCc4ccccc34)C2=O,0.0
CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C,0.0
CS(=O)(=O)N1CCC2(CC1)CN(C2)C(c3ccccc3)c4ccccc4,0.0
CC1=Nc2cnc(OCc3ccccc3)nc2N(CCc4ccccc4)C1=O,1.0
COc1ccc(C=C2C(=O)NC(=O)N(C3CCCCC3)C2=O)cc1CSc4ccccn4,1.0
Fc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)C4CCCC4)cc1,1.0
COC(=O)Sc1oc(nn1)c2ccc(Br)cc2,1.0
Cc1ccc(cc1)S(=O)(=O)NC(CO)C(=O)O,0.0
O=C(Oc1ccccc1)N2CCCC3(CCN(C3)c4ccccn4)C2,1.0
Brc1ccc2cc(OC(=O)c3cccnc3)ccc2c1,1.0
Cc1csc(NC(=O)CN2CCCCCC2)n1,0.0
COc1ccc(Oc2ncc3N=C(C(=O)N(C)c3n2)c4ccc(Cl)cc4)cc1,1.0
COC1COC(=O)C(C)NC(=O)CC=CC(OC)C(C)COC(=O)CC=CC1C,0.0
C(N1CCN(CC1)N=Cc2cccnc2)c3cccc4ccccc34,1.0
COc1cc(cc(OC)c1OC)C2C(C(=O)OCCC#N)C(=NC3=C2S(=O)(=O)c4ccccc34)C,0.0
COc1c(F)c(F)c(C(=O)O)c(Nc2ccccc2C)c1F,0.0
Cc1ncc(N=Nc2ccccc2)c(n1)c3ccccc3,1.0
CN1C(=NC(=O)c2occc2)SC(=C1c3ccccc3)C,1.0
Cc1cc2ncn(N=Cc3oc(cc3)c4ccccc4)c2cc1C,1.0
COc1ccccc1C2CC(=O)NC(=C2C(=O)OCC(C)C)C,0.0
Cc1onc(C)c1C(=O)N2CCC3(CCN(Cc4ccc(cc4)C#N)CC3)CC2,0.0
COc1ccc2N(C)S(=O)(=O)c3ccccc3c2c1,1.0
COc1ccc(cc1)C2=Nc3ccccc3C(=O)N2N,1.0
CC(Oc1ccc(cc1)c2ccccc2)C(=O)O,0.0
CSc1nc(Oc2ccc(F)cc2)c3ccccc3n1,1.0
Clc1ccccc1C(=NS(=O)(=O)c2ccccc2)N3CCOCC3,0.0
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0.0
COc1cc(C=C2SC(=O)N(Cc3ccccc3Cl)C2=O)ccc1OCc4ccncc4,1.0
CCOC(=O)N1CCN(CC1)C(=O)C(CC)N2N=C(C)c3sc4ccccc4c3C2=O,0.0
Fc1ccc(CN=C(S)Nc2ccc(Cl)cc2)cc1,1.0
Fc1ccc(cc1)C2=Nc3cnc(Oc4ccccc4)nc3N(CC5CCCO5)C2=O,1.0
CNC(Cc1ccccc1)c2cccc(OC)c2O,0.0
CC12CCC(=O)C(=O)C1CCC3C2CCC4(C)C3CCC4=O,0.0
CCCCS(=N)(=O)CCC(N)C(=O)O,0.0
Cc1onc(NC(=O)CCC(=O)N(CC2CCCO2)C(C(=O)NC3CCCC3)c4cccnc4)c1,0.0
Cc1nc2nc(C)c(CCC(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4)c(C)n2n1,0.0
COC(C(=O)NN=C(C)c1ccc2NC(C3CC=CC3c2c1)c4ccc(cc4)C(=O)OC)c5ccccc5,0.0
Cc1nn(c(C)c1C=NN2C(=S)NN=C2c3ccc(cc3)C(C)(C)C)c4ccccc4,1.0
ClC(=Cn1cncn1)c2ccc(Cl)cc2Cl,1.0
Cc1oc(cc1)c2ccccc2NC(=O)CCl,1.0
COc1ccc(cc1)c2nn(cc2C=NNC(=O)c3oc(Br)cc3)c4ccccc4,0.0
Cc1nc2ccccn2c1C(=O)c3c(O)c(O)n(CCN4CCOCC4)c3c5cccnc5,0.0
CC1C(=O)SC(C)(C=C(C)C=C)C1=O,0.0
Cc1nn(Cc2c(Cl)cccc2Cl)c(C)c1NC(=O)c3cn(nc3c4ccccc4)c5ccccc5,0.0
Cc1nonc1NC(=O)OC2CCCCC2,0.0
COCC(=O)Nc1ccc(cc1)c2cn3cccnc3n2,1.0
Cc1ccccc1C(=N)c2ccccc2Cc3cccc4ccccc34,0.0
COC(=O)CCC(=O)Nc1cccc(c1)C(=O)Nc2cccc(Cl)c2,1.0
Cc1ccc(NC(=O)CN2C(=O)SC(=Cc3cc(C)n(C)c3C)C2=O)cc1,0.0
OC1=C(C(=O)Nc2cc(Cl)ccc12)c3cccc(Oc4ccccc4)c3,1.0
OC1(N2CCOCC2)C(=O)Nc3c(Br)cc(Br)cc13,1.0
[O-][N+](=O)c1cn(cn1)C2C(CC(=CC2=O)c3ccccc3)c4cccs4,1.0
OC(=O)Cc1cccnc1,0.0
CCC1Cc2c(CC)c3cc(OC)ccc3nc2O1,1.0
CCOC(=O)c1c(C)cc(C)n2c3ccccc3nc12,1.0
CC(NC(=O)CCc1c(C)nc2nc(C)nn2c1C)c3ccc4OCCOc4c3,0.0
CCCn1c2NC(=O)N(C)C(=O)c2nc1c3ccccc3,0.0
COc1ccc(NC(=O)CCSc2cc(C)c3ccccc3n2)cc1,1.0
Cc1cc(Cl)ccc1OCC(=O)NCc2ccncc2,1.0
COc1ccc(cc1OC)S(=O)(=O)N2CCc3ccccc3C2,0.0
O=C(N1CCC2(CC1)CN(Cc3ccccc3)C2)c4ccncc4,0.0
O=C(Nc1ccccc1)N2CCC3(CC2)CCN(CC3)C(=O)c4csnn4,0.0
O=C(CN1CCOCC1)Nc2c3CCCc3nc4CCCc24,0.0
OC(=O)C1CCNCC1,0.0
Cc1ccc(cc1)C(=O)c2c(C)oc3c4ccccc4C(=O)C(=O)c23,1.0
CN1C(=NC(=O)c2ccccc12)CCC(=O)Nc3ccc(cc3)N4CCOCC4,0.0
CC1NCCc2cc(O)c(O)cc12,0.0
CNCCCc1ccccc1,0.0
CCNc1nc(Cl)nc(NCc2ccccc2)n1,1.0
CS(=O)(=O)N1CCC2(CC1)CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)C2,0.0
COC(=O)C1(CC(C)C)NCC2=C(C)C(=O)C(C)C2=C1,0.0
COc1ccc(CCNc2ncnc3c2oc4ccccc34)cc1OC,1.0
CCCCC=CC(NC(=O)c1ccccc1)c2ccccc2,1.0
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N2CCC3(CCCN(C3)c4ccccc4)CC2,0.0
COC(CC1=NNC(=S)N1C)OC,0.0
CCOP(=O)(OCC)C(NC(=O)C)C(Cl)(Cl)Cl,0.0
Cc1ccc2N3C(=O)NC(N=C3Sc2c1)(c4ccccc4)C(F)(F)F,1.0
CCc1ccc(NCCC(=O)c2ccc(Cl)cc2)cc1,1.0
COc1ccc(cc1)C(=O)Nc2cc(OC)cc(OC)c2,1.0
CC(C)CCNC(=O)CN(C(=O)Cn1nnc(n1)c2ccccc2F)c3cccc4CCCCc34,0.0
Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,0.0
Cc1cc(C)nc(NC(=O)CCCC(=O)O)c1,0.0
CS(=O)(=O)N1CCC2(CC1)CN(C2)C(=O)Nc3ccccc3,0.0
Cc1onc(C)c1C(=O)N2CCC3(CC2)CN(C3)c4ccccc4,0.0
OC1C(O)C(OC2Cc3c(O)cc(O)cc3OC2c4ccc(O)c(O)c4)(Oc5cc(O)cc(O)c15)c6cc(O)c(O)c(O)c6,0.0
COc1ccc(NC2=Nc3cccc4cccc2c34)cc1OC,1.0
NS(=O)(=O)c1ccc(cc1)N=C2C(=O)Nc3ccccc23,0.0
CC1CN(CC(C)O1)C2=C(C=C(C#N)S(=O)(=O)c3ccc(C)cc3)C(=O)N4C=CC=CC4=N2,0.0
CC1CCCC(NC(=O)COC(=O)c2cc(ccc2Sc3nc(C)cs3)[N+](=O)[O-])C1C,1.0
COc1ccc(cc1)C(=O)N2CCC3(CCCN(C3)c4ccncc4)CC2,0.0
CCC1C(COC)C(COC)C2CCC3C(OCc4ccc(F)cc4C(F)(F)F)OCC5(C)C3C2=C1CN5C(=O)OC(C)(C)C,0.0
O=C(Nc1ccccc1)c2ccn[nH]2,1.0
O=C(N1CCC2(CC1)CN(C2)c3ccncc3)c4ccncc4,0.0
CSC1=NN=C(C(=O)N1)c2ccccc2N=CC3=C(C)NN(C3=O)c4ccccc4,0.0
CCOC(=O)CSc1nnc(NC(=O)c2ccccc2)[nH]1,1.0
Oc1ccnc2cccc(Cc3ccccc3)c12,1.0
SC(=N)NNC(=O)c1ccccc1,0.0
Clc1ccccc1CSc2oc(C=Cc3ccccc3)nn2,1.0
CN1C(C(=O)Nc2cc(C)on2)C(=O)c3ccccc3S1(=O)=O,0.0
NC1=NC(N(C(=N1)N)c2ccc(cc2)S(=O)(=O)N)c3ccc(Cl)cc3,0.0
COc1ccc(CCN(C)CCc2ccc(OC)c(OC)c2)cc1OC,0.0
COc1cc2CCN(C)C3Cc4ccc(Oc5cc(CC6CN(C)Cc7cc(OC)c(OC)c(Oc1cc23)c67)ccc5O)cc4,0.0
COc1ccc(cc1)N(C(=O)Cn2nnc3ccccc23)C4(CCCCC4)C(=O)NC5CCCC5,0.0
CC(N)c1cccc(Cl)c1Cl,1.0
COc1ccc(cc1)C2=C(OC(=O)c3ccc(C)cc3)C(=O)c4ccccc4O2,1.0
COc1ncc2N=C(CCc3ccccc3)C(=O)N(C4CC4)c2n1,1.0
CCN=C1C=CC(=CC(=C1O)C(=O)C=Cc2ccc3OCOc3c2)Br,1.0
CC(O)(CNS(=O)(=O)c1ccccc1)c2ccccc2,0.0
Cc1ccc(C)c(c1)C2=NN(C(=O)c3ccccc23)c4cc(ccc4[N+](=O)[O-])N5CCN(CCO)CC5,0.0
COc1cc(OC)c(cc1OC)C2C(=C(C)Nc3ncnn23)C(=O)Nc4ccc(C)cc4C,0.0
NCCSCC(N)C(=O)O,0.0
Nc1nn2C(=O)C=C(Nc2c1N=Nc3ccccc3)c4ccccc4,1.0
CCCCn1ccnc1C(=O)c2ccc(cc2)S(=O)(=O)N(CCOC)CCOC,0.0
COc1ccc(Oc2nc3ccccc3nc2C(F)(F)F)cc1,1.0
CC(C)(C)c1ccc(s1)c2c3CCCCc3nc(N)c2C#N,1.0
CCC(c1ccc2cc(O)ccc2c1)C(C)(C)C(=O)O,0.0
COc1cc(cc(OC)c1OC)C2C3C(COC3=O)C(O)c4cc5OCOc5cc24,0.0
CCOC(=O)CSc1nnc(NC(=O)c2cccc(c2)C(F)(F)F)[nH]1,1.0
COc1ccccc1N2CCN(CCCCNS(=O)(=O)c3cccc4c(cccc34)N(C)C)CC2,0.0
Fc1ccc(cc1)C2=Nc3cnc(OCc4ccccc4)nc3N(CCC#N)C2=O,1.0
CCC1C2Cc3ccc(O)cc3C1(CC)CCN2C,0.0
Nc1ccc(cc1)S(=O)(=O)Nc2ccc(Cl)nn2,0.0
O=C(Nc1c(cnn1c2ccccc2)C(=O)N3CCOCC3)c4occc4,0.0
CCOC(C(=O)OCCCN(CC)CC)(c1ccccc1)c2ccccc2,0.0
NC1=C(CCC1)C(=S)SCCC#N,1.0
C[N+](C)(C)CCOC(=O)CBr,0.0
O=C(NCCN1CCc2ccccc2C1)C3CCN(CC3)S(=O)(=O)N4CCC5(CC4)OCCO5,0.0
CC(Oc1ccc(Cl)cc1C)C(=O)Nc2ccc(cc2)C(=NNC(=O)c3c(Br)c(C)nn3C)C,0.0
COc1ccc(Oc2ncc3N=C(C(=O)N(CCC#N)c3n2)c4ccc(OC)cc4)cc1,1.0
O=C1NN(C(=O)c2ccccc12)c3cccc4cccnc34,1.0
CNC(=O)NC(=S)NC(=O)c1ccc(OC)cc1,1.0
OC(=O)C(=Cc1ccccc1)Cc2ccccc2,0.0
COc1ccc2CC3N(CCc4cc5OCOc5cc34)Cc2c1OC,1.0
NP(=O)(O)N(CCCl)CCCl,0.0
Cn1nc(c(C=NOC(=O)c2ccc(Cl)cc2)c1Cl)C(F)(F)F,1.0
Cc1cccnc1NC(=O)C23CCC(C)(C(=O)O2)C3(C)C,0.0
Cc1nn(CC(=O)N2CCOCC2)c(C)c1[N+](=O)[O-],0.0
NC(CC(=O)O)(Cc1ccccc1)C(=O)O,0.0
COc1cccc(c1)C(=O)NC(=S)Nc2ccc3CCc4cccc2c34,1.0
Cc1ccc(cc1C)n2c(C)nnc2SCC(=O)N3CCc4ccccc4C3,0.0
Cc1ccc(OCCOCCn2ccnc2)c(Br)c1,1.0
COC(=O)C1=C(N)OC2=C(C1c3ccccc3OC)C(=O)N(CC4CCCO4)C(=C2)C,0.0
CC1CCN(CC1)C(=O)Oc2c(Cl)cc(Cl)c3cccnc23,1.0
COc1cc(ccc1OCc2c(C)onc2C)C(=O)Nc3nc4ccccc4s3,1.0
CC(C1CC1(C)C(NC(=O)c2ccncc2Cl)c3ccccc3)C(=O)Nc4ccc5ccccc5c4,1.0
NC(C(CC(=O)O)c1ccc(Cl)cc1)C(=O)O,0.0
CCN(CC(=O)NC(c1ccccc1)c2ccccc2)CC3=Nc4ccccc4C(=O)N3,0.0
Clc1ccc(cc1Cl)C(=O)NNC(=O)c2ccccc2Br,0.0
Clc1cc2C(=CC(=O)Oc2cc1OC(=O)C3CCCCC3)c4ccccc4,1.0
Fc1cccc(c1)C(=O)N2CCC3(CCCN(Cc4nccs4)C3)CC2,0.0
Cc1c(NC(=O)C(Sc2ccccc2)c3ccccc3)cccc1[N+](=O)[O-],0.0
OC(=O)C=CC(=O)N1Cc2cc3ccccc3nc2C1,0.0
COc1ccc(cc1)C(N(C(=O)c2sc(C)nc2C)c3ccccc3C)C(=O)NC4CCCCC4,0.0
CCCCN=C(S)NNC(=O)c1ccoc1C,0.0
Brc1ccc2N=C(N=NC(c3cccs3)c2c1)c4cccnc4,1.0
NC(=O)C1CCCNC1,0.0
CC1OC(O)C(O)C(O)C1O,0.0
O=C1C2=C(CCC2)Nc3c(cnn13)c4ccccc4,1.0
CCN1C(=O)C(=C2SC(=NC2=O)N3CCCCC3)c4ccccc14,1.0
OC(COc1ccccc1)CN2CCCCC2,0.0
Cc1ccc(OCC(=O)NNC(=O)C2CCN(CC2)c3ncccn3)cc1,0.0
Fc1ccc(cc1)N2CCN(CC2)C3=CC(=O)N(C4CCCCC4)C(=O)N3,0.0
Clc1cccc(c1)C2NCCc3nc[nH]c23,0.0
COc1ccc(cc1)C2N(C3CCCC3)C(=O)CN(CCc4ccccc4)C2=O,0.0
CCOc1ccccc1N2CC(CC2=O)C(=O)N3CCc4ccccc34,0.0
CCc1cc(C(N2CCOCC2)c3cccc(OC)c3)c(NC(=O)c4ccccc4)s1,0.0
O=C1N2CCc3c([nH]c4ccccc34)C2=Nc5ccccc15,1.0
CC(=O)Nc1c(C)cc(OCC(=O)O)cc1C,0.0
Cc1ccc(cc1)C2=Nc3ccccc3C(=O)N2c4ncccc4C,0.0
Cc1ccc2NC(=O)C3(SCCS3)c2c1,1.0
CCCCC1=C(O)C=C(N(C1=O)c2ccc(Cl)cc2)c3cccnc3,1.0
COc1cc(C=NNC(=O)CN2CC(CC2=O)c3ccccc3)ccc1OC(=O)N(C)C,0.0
Cc1cc(C(C#N)c2cccc(Cl)c2)n3ncnc3n1,1.0
CS(=O)(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,0.0
O=C(N1CCCC2(CCN(Cc3ccccc3)C2)C1)c4cnccn4,0.0
COCCN1C(=O)C=Nc2cnc(Oc3cccc(Cl)c3)nc12,1.0
[O-][N+](=O)c1cccnc1NCCNc2ncc(cc2Cl)C(F)(F)F,1.0
COc1ccc2CC3N(CC4CC4)CCC56C(Oc1c25)C(=O)CCC36O,0.0
Cc1ccccc1NC(=N)Nc2ccccc2C,0.0
CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(Cc2cnc(C)nc2N)C=O,0.0
CC1(C)CN(N(C(=O)c2ccc(cc2)C#N)C1=O)c3ccccc3,0.0
CN1C(=O)C(=C(C#N)c2nc3ccccc3[nH]2)c4ccccc14,1.0
CCc1ccccc1NC(=O)NC2CC3CCC(C2)N3Cc4cccs4,0.0
COc1ccccc1NC(=O)C2=C(C)Nc3nnnn3C2c4ccncc4,1.0
CCCS(=O)(=O)N1CCCC(C1)C(=O)NCCN(Cc2ccccc2)C(C)C,0.0
COc1ccc(C=NNC(=O)c2sc(N)nc2C)cc1OC,1.0
CC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3cccnc3,0.0
